阿星✨公告,#genre#
深圳卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265028/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265028&livemode=1&stbId=3
重庆卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265017/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265017&livemode=1&stbId=3
四川卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000004000006119/index.m3u8?channel-id=bestzb&Contentid=5000000004000006119&livemode=1&stbId=3
广西卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000011000031118/index.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=3
天津卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265026/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=3
山东卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265019/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265019&livemode=1&stbId=3
江西卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265032/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265032&livemode=1&stbId=3
河北卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000006000040016/index.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3
河南卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000002000027731/index.m3u8?channel-id=ystenlive&Contentid=1000000002000027731&livemode=1&stbId=3
海南卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000004000006211/index.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3
东南卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265033/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265033&livemode=1&stbId=3
湖北卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265023/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265023&livemode=1&stbId=3
贵州卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000004000025843/index.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=3
辽宁卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265022/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265022&livemode=1&stbId=3
吉林卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000011000031117/index.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=35f2dd39972cede5222c6bd2c0efe24b&txTime=77395680
黑龙江卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265029/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265029&livemode=1&stbId=3
云南卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000011000031120/index.m3u8?channel-id=bestzb&Contentid=5000000011000031120&livemode=1&stbId=3
甘肃卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000011000031121/index.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=3
青海卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000006000040015/index.m3u8?channel-id=bestzb&Contentid=5000000006000040015&livemode=1&stbId=3
三沙卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000011000288016/index.m3u8?channel-id=bestzb&Contentid=5000000011000288016&livemode=1&stbId=3

浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
内蒙古综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800
呼和浩特新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800
包头新闻综合,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800
鄂尔多斯新闻综合,https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=e44477052aba305cadeea45aaf1c674a&txTime=771E8800
巴彦淖尔新闻综合,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800
赤峰新闻综合,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800
乌兰察布新闻综合,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=cf5f71d0000862b18f5813607b3dfd5b&txTime=771E8800


全球频道✨阿星,#genre#

环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
中國環球,http://live.cgtn.com/500/prog_index.m3u8
CNA新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
HBtv老挝,http://hikvision.city:880/HBTV.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
俄罗斯频,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
韩国国防,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
日语新闻,https://n24-cdn-live.ntv.co.jp/ch01/index_high.m3u8
环球,http://live.cgtn.com/500/prog_index.m3u8
动物,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/playlist.m3u8
時尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
時尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/playlist.m3u8
時尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
時尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/playlist.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
法国时尚,https://fashs043.cloudycdn.services/scte/africa/playlist.m3u8
法国时尚4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8 

体育频道✨阿星,#genre#

JJ斗地主,http://rihou.cc:555/huyad.php?id=14079954
麻将竞技君,http://rihou.cc:555/huyad.php?id=29839772
四川麻将联赛,http://rihou.cc:555/huyad.php?id=29851941

纬来篮球,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
纬来篮球,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来篮球,rtmp://f13h.mine.nu/sat/tv721
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225674/1.m3u8
精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品体育,https://epg.pw/stream/f7556eccd4ae06b0c2991fdc7a4f8388496559f728cc82459a8e50346040e226.m3u8
精品体育,https://epg.pw/stream/94ed0232b61ce8d89883160a4cdfbfc8f3225cae70ef8e17d93eec249a3c8ad6.m3u8
精品体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8
CBA体育,http://live-cmvideo.cmread.com:80/migu/lunbo/cba/57/20230310/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=261360ecdd41429ba089515be68c33d9
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级体育,,https://epg.pw/stream/b5b459fdf6a6a42903675a6e0b7dea1a98b65b4821289b293c9676167fa75c74.m3u8
咪咕体育,http://live-cmvideo.cmread.com:80/wd_r2/virtuallive/tysy201903/150/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=d71afdb4433cfb1ced90779b543d1dee
广东体育,https://epg.pw/stream/7b470f9fc5c305db0c8622117b7b25ca00eb35ba3e93e865cf0ff9df5c736681.m3u8
足球,https://epg.pw/stream/c7df950876e6a1ceb8be74ee86f9f702cebbbae29f1d15124ef8f86fd43161cf.m3u8
足球咪咕,http://live-cmvideo.cmread.com:80/migu/lunbo/eufootball/57/20230310/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=da834f97e3c8832f6fd8f2be9ba16464
足球联赛,http://live-cmvideo.cmread.com:80/migu/lunbo/wudaliansai/57/20230310/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=37390fe8508db105ef85c897db9015f6
风云足球,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
风云足球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077160c04a/1.m3u8?m3u8_level=2
风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
先锋乒羽,http://wouu.net:9977/udp/239.93.42.56:5140?Cf=cfss.cc
CCTV-05,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-05,http://hikvision.city:880/CCTV-5.m3u8
CCTV+5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-台球,https://epg.pw/stream/ca9c1cd4b97fb824cedd7fedfd0c7a950afdd7f00751cfbb7c2d89831d7746a5.m3u8
CCTV-台球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380775932cff/1.m3u8?m3u8_level=2
CCTV-台球,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8
CCTV-台球,http://doityoume.x3322.net:5100/rtp/239.69.1.98:10224
央视高网,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807743b61bb/1.m3u8?m3u8_level=2
美国摔跤,https://d2p372oxiwmcn1.cloudfront.net:443/hls/1080p/playlist.m3u8
斗地主台,http://live-cmvideo.cmread.com:80/wd_r4/virtuallive/5101059662/150/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=86ee7113f215743d9b9272c072214c3c
JJ斗地主,http://openhls-tct.douyucdn2.cn:80/dyliveflv1a/488743rAHScWyyII_2000.m3u8
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.flv?wsAuth=f73077d85e523eb95b6ce1ea3581b46b&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18db3c111c4e3c14350afd2dcaf43d0ef60&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
穿越火线,http://tc-tct.douyucdn2.cn:80/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=43ef2d796067cbec9c238c73235a1005&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
穿越火线,http://112.83.136.141:80/live/605964rzzgGEOZHr.flv?302_type=cold_aggr&_session_id=2376164747.n.cn-069f7p.14re_26504&cb_retry=0&did=d010b07dcb997ada9934081c873542f0&domain=tc-tct.douyucdn2.cn&expire=0&fp_user_url=http%3A%2F%2Ftc-tct.douyucdn2.cn%2Fdyliveflv1%2F605964rzzgGEOZHr.flv%3FwsAuth%3D43ef2d796067cbec9c238c73235a1005%26token%3Dcpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964%26logo%3D0%26expire%3D0%26did%3Dd010b07dcb997ada9934081c873542f0%26origin%3Dtct%26vhost%3Dplay1&logo=0&manage_ip=&mir=true&node_id=&origin=tct&pro_type=http&redirect_from=pod.cn-069f7p.14re.nss&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&vhost=tc-tct.douyucdn2.cn&wsAuth=43ef2d796067cbec9c238c73235a1005
游戏赛事✨阿星,#genre#
「B站」CS_2,http://live.iill.top/bilibili.php?id=21622811
「B站」英雄联盟,http://live.iill.top/bilibili.php?id=6
「虎牙」英雄联盟_𝟙,http://live.iill.top/huya.php?id=660000
「虎牙」英雄联盟_𝟚,http://live.iill.top/huya.php?id=660001
「斗鱼」英雄联盟_𝟙,http://live.iill.top/douyu.php?id=288016
「斗鱼」英雄联盟_𝟚,http://live.iill.top/douyu.php?id=424559
「B站」英雄联盟•手游,http://live.iill.top/bilibili.php?id=23138275
「B站」王者荣耀_𝟙,http://live.iill.top/bilibili.php?id=55
「B站」王者荣耀_𝟚,http://live.iill.top/bilibili.php?id=21654762
「虎牙」王者荣耀_𝟙,http://live.iill.top/huya.php?id=660002
「虎牙」王者荣耀_𝟚,http://live.iill.top/huya.php?id=660164
「斗鱼」王者荣耀_𝟙,http://live.iill.top/douyu.php?id=1863767
「斗鱼」王者荣耀_𝟚,http://live.iill.top/douyu.php?id=1984839
「B站」绝地求生,http://live.iill.top/bilibili.php?id=98
「虎牙」绝地求生_𝟙,http://live.iill.top/huya.php?id=660004
「虎牙」绝地求生_𝟚,http://live.iill.top/huya.php?id=660005
「斗鱼」绝地求生,http://live.iill.top/douyu.php?id=100
「虎牙」和平精英,http://live.iill.top/huya.php?id=660006
「斗鱼」和平精英,http://live.iill.top/douyu.php?id=999
「虎牙」金铲铲之战,http://live.iill.top/huya.php?id=660579
「斗鱼」金铲铲之战,http://live.iill.top/douyu.php?id=9715241
「虎牙」DOTA2,http://live.iill.top/huya.php?id=660118
「斗鱼」DOTA2,http://live.iill.top/douyu.php?id=3811559
「斗鱼」云顶之弈,http://live.iill.top/douyu.php?id=522423
「虎牙」永劫无间,http://live.iill.top/huya.php?id=660115
「斗鱼」永劫无间,http://live.iill.top/huya.php?id=9662891
「B站」使命召唤•手游,http://live.iill.top/bilibili.php?id=22741849
「虎牙」使命召唤•手游,http://live.iill.top/huya.php?id=11718629
「斗鱼」使命召唤•手游,http://live.iill.top/douyu.php?id=9223245
「虎牙」穿越火线,http://live.iill.top/huya.php?id=660101
「斗鱼」穿越火线_𝟙,http://live.iill.top/douyu.php?id=605964
「斗鱼」穿越火线_𝟚,http://live.iill.top/douyu.php?id=5388537
「虎牙」穿越火线•手游,http://live.iill.top/huya.php?id=660102
「B站」第五人格,http://live.iill.top/bilibili.php?id=5555
「虎牙」第五人格,http://live.iill.top/huya.php?id=idvesports
「斗鱼」第五人格,http://live.iill.top/douyu.php?id=3226194
「虎牙」逆战,http://live.iill.top/huya.php?id=nsl2021
「B站」无畏契约,http://live.iill.top/bilibili.php?id=22908869
「虎牙」无畏契约,http://live.iill.top/huya.php?id=660679
「斗鱼」无畏契约,http://live.iill.top/douyu.php?id=4585645
「斗鱼」原神,http://live.iill.top/douyu.php?id=10853239
「B站」QQ飞车•手游,http://live.iill.top/bilibili.php?id=21743919
「斗鱼」QQ飞车•手游,http://live.iill.top/douyu.php?id=5040227
「斗鱼」梦幻西游·手游,http://live.iill.top/huya.php?id=9163712
「斗鱼」街霸,http://live.iill.top/huya.php?id=11437
「B站」JJ斗地主,http://live.iill.top/bilibili.php?id=22021983
「斗鱼」JJ斗地主,http://live.iill.top/douyu.php?id=488743
「斗鱼」我的世界,http://live.iill.top/douyu.php?id=738878
「斗鱼」FIFA,http://live.iill.top/douyu.php?id=7692166
「斗鱼」火影忍者,http://live.iill.top/douyu.php?id=1997723
「斗鱼」跑跑卡丁车,http://live.iill.top/douyu.php?id=7722576
「斗鱼」跑跑卡丁车•手游,http://live.iill.top/douyu.php?id=6672862

虎牙埋堆堆✨阿星,#genre#
埋堆堆 1,http://rihou.cc:555/huyad.php?id=23749096
埋堆堆 2,http://rihou.cc:555/huyad.php?id=23735126
埋堆堆 3,http://rihou.cc:555/huyad.php?id=23903123
埋堆堆 4,http://rihou.cc:555/huyad.php?id=23734169
埋堆堆 5,http://rihou.cc:555/huyad.php?id=23863804
埋堆堆 6,http://rihou.cc:555/huyad.php?id=23865080
埋堆堆 7,http://rihou.cc:555/huyad.php?id=23864973
埋堆堆 8,http://rihou.cc:555/huyad.php?id=23903130
埋堆堆 9,http://rihou.cc:555/huyad.php?id=23860039
埋堆堆 10,http://rihou.cc:555/huyad.php?id=23903183
埋堆堆 11,http://rihou.cc:555/huyad.php?id=23903196
埋堆堆 12,http://rihou.cc:555/huyad.php?id=23728674
埋堆堆 13,http://rihou.cc:555/huyad.php?id=23865036
埋堆堆 14,http://rihou.cc:555/huyad.php?id=23829543
埋堆堆 15,http://rihou.cc:555/huyad.php?id=23865058
埋堆堆 16,http://rihou.cc:555/huyad.php?id=23824164
埋堆堆 17,http://rihou.cc:555/huyad.php?id=23863796
埋堆堆 18,http://rihou.cc:555/huyad.php?id=23734183
埋堆堆 19,http://rihou.cc:555/huyad.php?id=23728660
埋堆堆 20,http://rihou.cc:555/huyad.php?id=23865142
埋堆堆 21,http://rihou.cc:555/huyad.php?id=23734246
埋堆堆 22,http://rihou.cc:555/huyad.php?id=23865171
埋堆堆 23,http://rihou.cc:555/huyad.php?id=23734256
埋堆堆 24,http://rihou.cc:555/huyad.php?id=23749083
电视剧场一,http://rihou.cc:555/huyad.php?id=29465862
电视剧场二,http://rihou.cc:555/huyad.php?id=11336591
电视剧场三,http://rihou.cc:555/huyad.php?id=21059563
电视剧场四,http://rihou.cc:555/huyad.php?id=11352912
电视剧场五,http://rihou.cc:555/huyad.php?id=11352936
电视剧场六,http://rihou.cc:555/huyad.php?id=21059594
电视剧场七,http://rihou.cc:555/huyad.php?id=11336592
轮播能看则为缘✨阿星,#genre#
周星驰,http://rihou.cc:555/huyad.php?id=11342412
李连杰,http://rihou.cc:555/huyad.php?id=11342390
甄子丹,http://rihou.cc:555/huyad.php?id=11352935
刘德华,http://rihou.cc:555/huyad.php?id=11342424
邱淑贞,http://rihou.cc:555/huyad.php?id=11352949
女神系列,http://rihou.cc:555/huyad.php?id=11336571
赌片,http://rihou.cc:555/huyad.php?id=11342399
bang派,http://rihou.cc:555/huyad.php?id=11336719
科幻动作,http://rihou.cc:555/huyad.php?id=11352964
国产喜剧,http://rihou.cc:555/huyad.php?id=11602044
五福星,http://rihou.cc:555/huyad.php?id=11282233
古墓系列,http://rihou.cc:555/huyad.php?id=11352913
灾难电影,http://rihou.cc:555/huyad.php?id=11352871
港片,http://rihou.cc:555/huyad.php?id=11602043
灾难片,http://rihou.cc:555/huyad.php?id=11602075
奇幻片,http://rihou.cc:555/huyad.php?id=16149609
悬疑片,http://rihou.cc:555/huyad.php?id=16099968
香港贺岁,http://rihou.cc:555/huyad.php?id=11601971
贺岁合家欢剧场,http://rihou.cc:555/huyad.php?id=11602067
恐怖片,http://rihou.cc:555/huyad.php?id=16741179
历年贺岁档,http://rihou.cc:555/huyad.php?id=11601986
李世民,http://rihou.cc:555/huyad.php?id=11336572
港产搞笑,http://rihou.cc:555/huyad.php?id=11342423
滇军抗战,http://rihou.cc:555/huyad.php?id=11342388
经典女神,http://rihou.cc:555/huyad.php?id=11352909
爱情公寓,http://rihou.cc:555/huyad.php?id=11336726
士兵突击,http://rihou.cc:555/huyad.php?id=11342430
玄幻剧场,http://rihou.cc:555/huyad.php?id=11342414
联合抗日,http://rihou.cc:555/huyad.php?id=11352910
三国演义,http://rihou.cc:555/huyad.php?id=11602081
三国,http://rihou.cc:555/huyad.php?id=11352944
新水浒传,http://rihou.cc:555/huyad.php?id=11342384
神探狄仁杰2,http://rihou.cc:555/huyad.php?id=11342425
神雕侠侣,http://rihou.cc:555/huyad.php?id=11352964
笑傲江湖,http://rihou.cc:555/huyad.php?id=23865142
埋堆堆布衣神相,http://rihou.cc:555/huyad.php?id=23865036
纪晓岚,http://rihou.cc:555/huyad.php?id=11342396
雍正皇帝,http://rihou.cc:555/huyad.php?id=11342439
许冠英合集,http://rihou.cc:555/huyad.php?id=11601972
经典港剧笑嘻嘻,http://rihou.cc:555/huyad.php?id=11352965
电影_强森,http://rihou.cc:555/huyad.php?id=21059581
电影_怪兽,http://rihou.cc:555/huyad.php?id=21059577
电影_救援,http://rihou.cc:555/huyad.php?id=21059594
电影_盗墓,http://rihou.cc:555/huyad.php?id=21059552
电影_谍战,http://rihou.cc:555/huyad.php?id=21059585
电影_梁家辉,http://rihou.cc:555/huyad.php?id=11342429
电影_斯坦森,http://rihou.cc:555/huyad.php?id=21059588
电影_小鬼头,http://rihou.cc:555/huyad.php?id=11352963
电影_八点档,http://rihou.cc:555/huyad.php?id=880261
电影_丧尸片,http://rihou.cc:555/huyad.php?id=21059578
电影_战争片,http://rihou.cc:555/huyad.php?id=21059574
电影_犯罪片,http://rihou.cc:555/huyad.php?id=11352974
电影_古装片,http://rihou.cc:555/huyad.php?id=11336590
电影_国产悬疑,http://rihou.cc:555/huyad.php?id=11342395
电影_喜乐影院,http://rihou.cc:555/huyad.php?id=21059580
电影_蘑菇影厅,http://rihou.cc:555/huyad.php?id=11601981
电影_死神来了,http://rihou.cc:555/huyad.php?id=11352903
电影_怪兽系列,http://rihou.cc:555/huyad.php?id=21059554
鹿鼎记小春版,http://rihou.cc:555/huyad.php?id=23865080
陀枪师姐,http://rihou.cc:555/huyad.php?id=23860039
倚天屠龙记,http://rihou.cc:555/huyad.php?id=23734246
使徒行者,http://rihou.cc:555/huyad.php?id=23734256
扫黄先锋,http://rihou.cc:555/huyad.php?id=23903196
电影_强森,http://rihou.cc:555/huyad.php?id=21059581
电影_怪兽,http://rihou.cc:555/huyad.php?id=21059577
电影_救援,http://rihou.cc:555/huyad.php?id=21059594
电影_盗墓,http://rihou.cc:555/huyad.php?id=21059552
电影_贺岁,http://rihou.cc:555/huyad.php?id=11601971
电影_玄幻,http://rihou.cc:555/huyad.php?id=11342414
电影_谍战,http://rihou.cc:555/huyad.php?id=21059585
电影_港片,http://rihou.cc:555/huyad.php?id=11602043
电影_李连杰,http://rihou.cc:555/huyad.php?id=11342390
电影_梁家辉,http://rihou.cc:555/huyad.php?id=11342429
电影_刘德华,http://rihou.cc:555/huyad.php?id=11342424
【周星星】星爷经典不间断,http://182.40.120.171/test-txdwk.flv.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1.m3u8
英叔护体 | 林正英搞笑僵尸系列,http://182.40.120.171/test-txdwk.flv.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.m3u8
洪金宝·童年回忆杀,http://182.40.120.216/test-txdwk.flv.huya.com/src/73821423-73821423-317060597529182208-2710090468-10057-A-0-1.m3u8
【王晶】港风导演代表,http://182.40.120.194/test-txdwk.flv.huya.com/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.m3u8
超爽犯罪电影 九龙城寨周处除三害,http://182.40.120.241/test-txdwk.flv.huya.com/src/1099531752795-1099531752795-86436298436378624-2199063629046-10057-A-0-1.m3u8
成龙经典武打动作片,http://182.40.120.195/test-txdwk.flv.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1.m3u8
人狠话不多,王宝强经典电影！,http://182.40.120.171/test-txdwk.flv.huya.com/src/1239543153983-1239543153983-11135015109326274560-2479086431422-10057-A-0-1.m3u8
周润发电影 小马哥归来,http://182.40.120.171/test-txdwk.flv.huya.com/src/1394565192-1394565192-5989611891779960832-2789253840-10057-A-0-1.m3u8
【虎牙影院】沈腾经典片放映,http://182.40.120.213/test-txdwk.flv.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1.m3u8
迪迦奥特曼, 要相信光！,http://182.40.120.191/test-txdwk.flv.huya.com/src/1239543153962-1239543153962-11135015019131961344-2479086431380-10057-A-0-1.m3u8
【许氏三杰】快来 就差你了,http://182.40.120.191/test-txdwk.flv.huya.com/src/1524434070-1524434070-6547394475558174720-3048991596-10057-A-0-1.m3u8
速肌:两个光头赛车的故事,http://182.40.120.183/test-txdwk.flv.huya.com/src/1099531752751-1099531752751-86436109457817600-2199063628958-10057-A-0-1.m3u8
周星星粤语经典版~,http://182.40.120.213/test-txdwk.flv.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.m3u8
千面影帝梁家辉,http://182.40.120.216/test-txdwk.flv.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.m3u8
【五福星】每天都要快乐哦,http://182.40.120.171/test-txdwk.flv.huya.com/src/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1.m3u8
超级英雄电影·永远的神！,http://182.40.120.195/test-txdwk.flv.huya.com/src/1423787845-1423787845-6115122230717317120-2847699146-10057-A-0-1.m3u8
李茶的姑妈·姑妈美美美,http://182.40.120.191/test-txdwk.flv.huya.com/src/1524439855-1524439855-6547419321943982080-3049003166-10057-A-0-1.m3u8
刘德华电影_经典系列,http://182.40.120.195/test-txdwk.flv.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.m3u8
历年贺岁档 笑就完事儿了,http://182.40.120.180/test-txdwk.flv.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1.m3u8
